"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"7016","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","4","3400","1500 to 1600","Sep-2019"
"7017","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2600","1600 to 1700","Sep-2019"
"7018","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","3","3700","900 to 1000","Sep-2019"
"7019","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","700 to 800","Sep-2019"
"7020","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3500","900 to 1000","Sep-2019"
"7021","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","400 to 500","Sep-2019"
"7022","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2500","600 to 700","Sep-2019"
"7023","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3700","1300 to 1400","Sep-2019"
"7024","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","Sep-2019"
"7025","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","3","3500","900 to 1000","Sep-2019"
"7026","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2100","600 to 700","Sep-2019"
"7027","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3600","1000 to 1100","Sep-2019"
"7028","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","600 to 700","Sep-2019"
"7029","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3000","1200 to 1300","Sep-2019"
"7030","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2500","1400 to 1500","Sep-2019"
"7031","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","3000","500 to 600","Sep-2019"
"7032","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2700","600 to 700","Sep-2019"
"7033","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2100","600 to 700","Sep-2019"
"7034","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2350","600 to 700","Sep-2019"
"7035","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2850","1200 to 1300","Sep-2019"
"7036","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3200","1100 to 1200","Sep-2019"
"7037","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2400","700 to 800","Sep-2019"
"7038","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2450","1000 to 1100","Sep-2019"
"7039","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","2800","800 to 900","Sep-2019"
"7040","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1200 to 1300","Sep-2019"
"7041","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3100","1100 to 1200","Sep-2019"
"7042","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2550","1000 to 1100","Sep-2019"
"7043","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","600 to 700","Sep-2019"
"7044","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2100","400 to 500","Sep-2019"
"7045","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","600 to 700","Sep-2019"
"7046","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2450","1000 to 1100","Sep-2019"
"7047","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","1","1900","600 to 700","Sep-2019"
"7048","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2000","400 to 500","Sep-2019"
"7049","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3500","1400 to 1500","Sep-2019"
"7050","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2500","800 to 900","Sep-2019"
"7051","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","3","3150","1100 to 1200","Sep-2019"
"7052","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3600","1700 to 1800","Sep-2019"
"7053","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2550","600 to 700","Sep-2019"
"7054","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3000","900 to 1000","Sep-2019"
"7055","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3100","700 to 800","Sep-2019"
"7056","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2400","600 to 700","Aug-2019"
"7057","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","700 to 800","Aug-2019"
"7058","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","3550","800 to 900","Aug-2019"
"7059","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","2850","1000 to 1100","Aug-2019"
"7060","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2400","600 to 700","Aug-2019"
"7061","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2700","700 to 800","Aug-2019"
"7062","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2500","1300 to 1400","Aug-2019"
"7063","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","3100","900 to 1000","Aug-2019"
"7064","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1100 to 1200","Aug-2019"
"7065","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3200","900 to 1000","Aug-2019"
"7066","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2600","600 to 700","Aug-2019"
"7067","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","3000","800 to 900","Aug-2019"
"7068","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2700","1100 to 1200","Aug-2019"
"7069","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4900","1300 to 1400","Aug-2019"
"7070","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2400","1400 to 1500","Aug-2019"
"7071","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2500","1300 to 1400","Aug-2019"
"7072","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","2600","700 to 800","Aug-2019"
"7073","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2550","1200 to 1300","Aug-2019"
"7074","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2850","700 to 800","Aug-2019"
"7075","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2200","500 to 600","Aug-2019"
"7076","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2800","600 to 700","Aug-2019"
"7077","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","700 to 800","Aug-2019"
"7078","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","4","4400","1500 to 1600","Aug-2019"
"7079","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3200","900 to 1000","Aug-2019"
"7080","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3400","1300 to 1400","Aug-2019"
"7081","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","na*","2100","400 to 500","Aug-2019"
"7082","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2500","1300 to 1400","Aug-2019"
"7083","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","4","3200","1500 to 1600","Aug-2019"
"7084","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2000","1100 to 1200","Aug-2019"
"7085","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2600","900 to 1000","Aug-2019"
"7086","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","2600","700 to 800","Aug-2019"
"7087","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2900","900 to 1000","Aug-2019"
"7088","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","600 to 700","Aug-2019"
"7089","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","400 to 500","Aug-2019"
"7090","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","3550","800 to 900","Aug-2019"
"7091","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2900","900 to 1000","Aug-2019"
"7092","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","Aug-2019"
"7093","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2250","500 to 600","Aug-2019"
"7094","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2000","400 to 500","Aug-2019"
"7095","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2250","800 to 900","Aug-2019"
"7096","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","4","4600","1400 to 1500","Aug-2019"
"7097","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2200","1000 to 1100","Aug-2019"
"7098","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2800","1400 to 1500","Aug-2019"
"7099","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2650","700 to 800","Aug-2019"
"7100","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3200","1100 to 1200","Aug-2019"
"7101","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2350","400 to 500","Aug-2019"
"7102","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2400","500 to 600","Aug-2019"
"7103","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2700","600 to 700","Aug-2019"
"7104","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2150","600 to 700","Aug-2019"
"7105","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","1000 to 1100","Aug-2019"
"7106","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2650","700 to 800","Aug-2019"
"7107","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3800","900 to 1000","Aug-2019"
"7108","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2300","800 to 900","Aug-2019"
"7109","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","3000","1600 to 1700","Aug-2019"
"7110","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","800 to 900","Aug-2019"
"7111","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2350","500 to 600","Aug-2019"
"7112","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2400","800 to 900","Aug-2019"
"7113","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3000","900 to 1000","Aug-2019"
"7114","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","600 to 700","Aug-2019"
"7115","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","2100","1000 to 1100","Aug-2019"
"7116","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4000","1200 to 1300","Aug-2019"
"7117","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2400","600 to 700","Aug-2019"
"7118","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","3","3800","900 to 1000","Aug-2019"
"7119","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3100","1800 to 1900","Aug-2019"
"7120","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2400","1300 to 1400","Aug-2019"
"7121","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3700","1500 to 1600","Aug-2019"
"7122","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2800","600 to 700","Aug-2019"
"7123","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","800 to 900","Aug-2019"
"7124","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2800","1200 to 1300","Aug-2019"
"7125","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3500","1100 to 1200","Aug-2019"
"7126","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2500","1000 to 1100","Aug-2019"
"7127","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2850","1000 to 1100","Aug-2019"
"7128","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","Aug-2019"
"7129","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2300","500 to 600","Aug-2019"
"7130","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2350","1000 to 1100","Aug-2019"
"7131","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3300","1000 to 1100","Aug-2019"
"7132","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","600 to 700","Aug-2019"
"7133","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3200","1200 to 1300","Aug-2019"
"7134","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3200","900 to 1000","Aug-2019"
"7135","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3750","2200 to 2300","Aug-2019"
"7136","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","3","3350","900 to 1000","Aug-2019"
"7137","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","700 to 800","Aug-2019"
"7138","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2550","400 to 500","Aug-2019"
"7139","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","4","4300","1200 to 1300","Aug-2019"
"7140","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3000","1300 to 1400","Aug-2019"
"7141","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2700","900 to 1000","Aug-2019"
"7142","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","600 to 700","Aug-2019"
"7143","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3100","1100 to 1200","Aug-2019"
"7144","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2600","900 to 1000","Aug-2019"
"7145","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2400","600 to 700","Aug-2019"
"7146","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2500","900 to 1000","Aug-2019"
"7147","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3200","1100 to 1200","Aug-2019"
"7148","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3500","1300 to 1400","Aug-2019"
"7149","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","2","2600","1000 to 1100","Aug-2019"
"7150","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Aug-2019"
"7151","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","4200","600 to 700","Aug-2019"
"7152","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3000","1100 to 1200","Aug-2019"
"7153","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3600","600 to 700","Aug-2019"
"7154","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","3200","700 to 800","Aug-2019"
"7155","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","700 to 800","Aug-2019"
"7156","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3700","1100 to 1200","Aug-2019"
"7157","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","Aug-2019"
"7158","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2200","500 to 600","Aug-2019"
"7159","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","2650","800 to 900","Aug-2019"
"7160","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3900","900 to 1000","Aug-2019"
"7161","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","2700","800 to 900","Aug-2019"
"7162","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2500","800 to 900","Aug-2019"
"7163","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2600","600 to 700","Aug-2019"
"7164","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","600 to 700","Aug-2019"
"7165","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3000","1300 to 1400","Aug-2019"
"7166","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2100","400 to 500","Aug-2019"
"7167","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2800","1200 to 1300","Aug-2019"
"7168","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","4000","1000 to 1100","Aug-2019"
"7169","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1200 to 1300","Aug-2019"
"7170","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","700 to 800","Aug-2019"
"7171","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2600","900 to 1000","Aug-2019"
"7172","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3500","900 to 1000","Aug-2019"
"7173","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3100","1100 to 1200","Aug-2019"
"7174","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","3000","700 to 800","Aug-2019"
"7175","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2650","700 to 800","Aug-2019"
"7176","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","Aug-2019"
"7177","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2750","700 to 800","Aug-2019"
"7178","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","700 to 800","Aug-2019"
"7179","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","500 to 600","Aug-2019"
"7180","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3600","1300 to 1400","Aug-2019"
"7181","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3350","1100 to 1200","Aug-2019"
"7182","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3500","1200 to 1300","Aug-2019"
"7183","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","700 to 800","Aug-2019"
"7184","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2300","500 to 600","Aug-2019"
"7185","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","2900","800 to 900","Aug-2019"
"7186","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","3","3400","900 to 1000","Aug-2019"
"7187","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3600","800 to 900","Aug-2019"
"7188","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","600 to 700","Aug-2019"
"7189","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","4","5200","1300 to 1400","Aug-2019"
"7190","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2900","1000 to 1100","Aug-2019"
"7191","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2200","500 to 600","Aug-2019"
"7192","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2000","500 to 600","Aug-2019"
"7193","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2450","700 to 800","Aug-2019"
"7194","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","na*","2700","800 to 900","Aug-2019"
"7195","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2500","1000 to 1100","Aug-2019"
"7196","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2700","600 to 700","Aug-2019"
"7197","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3100","800 to 900","Aug-2019"
"7198","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2150","600 to 700","Aug-2019"
