"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"1869","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1900","600 to 700","Dec-2021"
"1870","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2800","700 to 800","Dec-2021"
"1871","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","2000","400 to 500","Dec-2021"
"1872","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2450","500 to 600","Dec-2021"
"1873","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","2","2000","600 to 700","Dec-2021"
"1874","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","4","5800","1700 to 1800","Dec-2021"
"1875","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2900","700 to 800","Dec-2021"
"1876","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","3","3000","900 to 1000","Dec-2021"
"1877","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","3","3100","1300 to 1400","Dec-2021"
"1878","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2000","900 to 1000","Dec-2021"
"1879","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1100 to 1200","Dec-2021"
"1880","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2200","1000 to 1100","Dec-2021"
"1881","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","3","4000","1600 to 1700","Dec-2021"
"1882","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1000 to 1100","Dec-2021"
"1883","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1800","400 to 500","Dec-2021"
"1884","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","1800","600 to 700","Dec-2021"
"1885","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2600","1300 to 1400","Dec-2021"
"1886","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2800","900 to 1000","Dec-2021"
"1887","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","3000","1100 to 1200","Dec-2021"
"1888","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","3","2700","900 to 1000","Dec-2021"
"1889","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","3","3400","1100 to 1200","Dec-2021"
"1890","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2300","1000 to 1100","Dec-2021"
"1891","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","3200","900 to 1000","Dec-2021"
"1892","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","2700","1000 to 1100","Dec-2021"
"1893","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2500","800 to 900","Dec-2021"
"1894","LE QUEST","BUKIT BATOK STREET 41","23","Non-landed Properties","1","2500","400 to 500","Dec-2021"
"1895","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","2800","1300 to 1400","Dec-2021"
"1896","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2650","1200 to 1300","Dec-2021"
"1897","HILLVIEW APARTMENTS","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1300 to 1400","Dec-2021"
"1898","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","4","3700","1500 to 1600","Dec-2021"
"1899","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2600","900 to 1000","Dec-2021"
"1900","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","NA","2600","600 to 700","Dec-2021"
"1901","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2500","1200 to 1300","Dec-2021"
"1902","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2200","800 to 900","Dec-2021"
"1903","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2100","1100 to 1200","Dec-2021"
"1904","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","1450","1100 to 1200","Dec-2021"
"1905","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","1500","500 to 600","Dec-2021"
"1906","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","3","3200","1000 to 1100","Dec-2021"
"1907","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2150","900 to 1000","Dec-2021"
"1908","LE QUEST","BUKIT BATOK STREET 41","23","Non-landed Properties","2","2550","500 to 600","Dec-2021"
"1909","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2550","1100 to 1200","Dec-2021"
"1910","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2400","1000 to 1100","Dec-2021"
"1911","THE PETALS","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1300 to 1400","Dec-2021"
"1912","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2150","500 to 600","Dec-2021"
"1913","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2500","1000 to 1100","Dec-2021"
"1914","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2200","1000 to 1100","Dec-2021"
"1915","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","2","2800","800 to 900","Dec-2021"
"1916","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","3","2400","1100 to 1200","Dec-2021"
"1917","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2200","600 to 700","Dec-2021"
"1918","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","3200","700 to 800","Dec-2021"
"1919","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2400","1100 to 1200","Dec-2021"
"1920","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","3000","1200 to 1300","Dec-2021"
"1921","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2280","900 to 1000","Dec-2021"
"1922","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","3","3900","1300 to 1400","Dec-2021"
"1923","LE QUEST","BUKIT BATOK STREET 41","23","Non-landed Properties","1","2398","400 to 500","Dec-2021"
"1924","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","3400","1300 to 1400","Dec-2021"
"1925","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","1900","1000 to 1100","Dec-2021"
"1926","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2600","1300 to 1400","Dec-2021"
"1927","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Dec-2021"
"1928","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","2","2300","800 to 900","Dec-2021"
"1929","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","2","2700","1000 to 1100","Dec-2021"
"1930","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2200","400 to 500","Dec-2021"
"1931","LE QUEST","BUKIT BATOK STREET 41","23","Non-landed Properties","2","2800","600 to 700","Dec-2021"
"1932","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2300","500 to 600","Dec-2021"
"1933","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2000","400 to 500","Dec-2021"
"1934","HILLVISTA","ELIZABETH DRIVE","23","Non-landed Properties","2","2600","900 to 1000","Dec-2021"
"1935","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","4000","1200 to 1300","Dec-2021"
"1936","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2400","600 to 700","Dec-2021"
"1937","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","1","1850","400 to 500","Dec-2021"
"1938","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2300","1200 to 1300","Dec-2021"
"1939","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","1800","700 to 800","Dec-2021"
"1940","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1100 to 1200","Dec-2021"
"1941","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","1","2000","1100 to 1200","Dec-2021"
"1942","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","2200","800 to 900","Dec-2021"
"1943","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","1900","400 to 500","Dec-2021"
"1944","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","3000","700 to 800","Dec-2021"
"1945","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2000","400 to 500","Dec-2021"
"1946","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2200","1100 to 1200","Dec-2021"
"1947","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2150","1000 to 1100","Dec-2021"
"1948","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2500","1000 to 1100","Dec-2021"
"1949","HILLVIEW APARTMENTS","HILLVIEW AVENUE","23","Non-landed Properties","3","2800","1200 to 1300","Dec-2021"
"1950","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2100","600 to 700","Dec-2021"
"1951","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2800","900 to 1000","Dec-2021"
"1952","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2300","500 to 600","Dec-2021"
"1953","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","2250","700 to 800","Dec-2021"
"1954","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","1950","600 to 700","Dec-2021"
"1955","CENTURY MANSIONS","JALAN REMAJA","23","Non-landed Properties","3","2100","1000 to 1100","Dec-2021"
"1956","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2000","600 to 700","Nov-2021"
"1957","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","2500","800 to 900","Nov-2021"
"1958","CENTURY MANSIONS","JALAN REMAJA","23","Non-landed Properties","3","2000","900 to 1000","Nov-2021"
"1959","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2100","700 to 800","Nov-2021"
"1960","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2100","600 to 700","Nov-2021"
"1961","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2950","1000 to 1100","Nov-2021"
"1962","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","3","2750","1100 to 1200","Nov-2021"
"1963","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3000","1600 to 1700","Nov-2021"
"1964","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","2500","1200 to 1300","Nov-2021"
"1965","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","2","2000","800 to 900","Nov-2021"
"1966","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","2","2600","1000 to 1100","Nov-2021"
"1967","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2800","1200 to 1300","Nov-2021"
"1968","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","3800","900 to 1000","Nov-2021"
"1969","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","3150","1200 to 1300","Nov-2021"
"1970","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2300","600 to 700","Nov-2021"
"1971","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","3050","1300 to 1400","Nov-2021"
"1972","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2800","1100 to 1200","Nov-2021"
"1973","HILLVIEW 128","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1000 to 1100","Nov-2021"
"1974","LE QUEST","BUKIT BATOK STREET 41","23","Non-landed Properties","1","2200","400 to 500","Nov-2021"
"1975","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","4300","1600 to 1700","Nov-2021"
"1976","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2900","800 to 900","Nov-2021"
"1977","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2300","600 to 700","Nov-2021"
"1978","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","3500","900 to 1000","Nov-2021"
"1979","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","2150","600 to 700","Nov-2021"
"1980","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","3000","1000 to 1100","Nov-2021"
"1981","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","4500","2100 to 2200","Nov-2021"
"1982","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2850","1300 to 1400","Nov-2021"
"1983","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2600","800 to 900","Nov-2021"
"1984","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","3000","700 to 800","Nov-2021"
"1985","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","3000","1200 to 1300","Nov-2021"
"1986","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2000","400 to 500","Nov-2021"
"1987","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2350","600 to 700","Nov-2021"
"1988","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2900","1200 to 1300","Nov-2021"
"1989","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3250","1200 to 1300","Nov-2021"
"1990","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","3100","1700 to 1800","Nov-2021"
"1991","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2350","1000 to 1100","Nov-2021"
"1992","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2100","400 to 500","Nov-2021"
"1993","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","3","3800","1300 to 1400","Nov-2021"
"1994","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","3200","900 to 1000","Nov-2021"
"1995","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2300","600 to 700","Nov-2021"
"1996","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2800","800 to 900","Nov-2021"
"1997","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2200","500 to 600","Nov-2021"
"1998","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","3","4000","1600 to 1700","Nov-2021"
"1999","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2450","700 to 800","Nov-2021"
"2000","MERALODGE","HILLVIEW AVENUE","23","Non-landed Properties","3","2600","1600 to 1700","Nov-2021"
"2001","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2500","900 to 1000","Nov-2021"
"2002","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","2","2650","800 to 900","Nov-2021"
"2003","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2500","400 to 500","Nov-2021"
"2004","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2900","1200 to 1300","Nov-2021"
"2005","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","600 to 700","Nov-2021"
"2006","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2700","700 to 800","Nov-2021"
"2007","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2200","400 to 500","Nov-2021"
"2008","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2050","500 to 600","Nov-2021"
"2009","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2800","900 to 1000","Nov-2021"
"2010","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2800","800 to 900","Nov-2021"
"2011","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2100","400 to 500","Nov-2021"
"2012","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2100","600 to 700","Nov-2021"
"2013","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3100","1000 to 1100","Nov-2021"
"2014","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","1900","400 to 500","Nov-2021"
"2015","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2050","400 to 500","Nov-2021"
"2016","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","3","4400","1400 to 1500","Nov-2021"
"2017","HILLVIEW APARTMENTS","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1200 to 1300","Nov-2021"
"2018","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","3","3000","1100 to 1200","Nov-2021"
"2019","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","3200","800 to 900","Nov-2021"
"2020","HILLVIEW PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","2200","800 to 900","Nov-2021"
"2021","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2400","600 to 700","Nov-2021"
"2022","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","2500","1000 to 1100","Nov-2021"
"2023","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2200","400 to 500","Nov-2021"
"2024","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","4","3500","1200 to 1300","Nov-2021"
"2025","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","2600","900 to 1000","Nov-2021"
"2026","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2500","1300 to 1400","Nov-2021"
"2027","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","NA","2100","400 to 500","Nov-2021"
"2028","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2800","1000 to 1100","Nov-2021"
"2029","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2200","600 to 700","Nov-2021"
"2030","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2100","600 to 700","Nov-2021"
"2031","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","900 to 1000","Nov-2021"
"2032","HILLVIEW RESIDENCE","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1200 to 1300","Nov-2021"
"2033","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1200 to 1300","Nov-2021"
"2034","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2500","1200 to 1300","Nov-2021"
"2035","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2150","500 to 600","Nov-2021"
"2036","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2800","900 to 1000","Nov-2021"
"2037","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2500","900 to 1000","Nov-2021"
"2038","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","3","4200","1300 to 1400","Nov-2021"
"2039","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2250","600 to 700","Nov-2021"
"2040","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2000","1100 to 1200","Nov-2021"
"2041","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","2","2700","900 to 1000","Nov-2021"
"2042","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2400","1000 to 1100","Nov-2021"
"2043","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2700","700 to 800","Nov-2021"
"2044","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2100","600 to 700","Nov-2021"
"2045","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2500","600 to 700","Nov-2021"
"2046","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2400","500 to 600","Nov-2021"
"2047","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","800 to 900","Nov-2021"
"2048","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2600","1100 to 1200","Nov-2021"
"2049","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","3","3100","1100 to 1200","Nov-2021"
"2050","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2500","700 to 800","Nov-2021"
"2051","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2400","600 to 700","Nov-2021"
"2052","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2600","900 to 1000","Nov-2021"
"2053","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","2300","600 to 700","Nov-2021"
