"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"5654","NON-LANDED HOUSING DEVELOPMENT","PEGU ROAD","12","Non-landed Properties","NA","1750","300 to 400","Nov-2020"
"5655","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2600","1200 to 1300","Nov-2020"
"5656","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1850","500 to 600","Nov-2020"
"5657","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1700","400 to 500","Nov-2020"
"5658","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2200","800 to 900","Nov-2020"
"5659","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","1750","700 to 800","Nov-2020"
"5660","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","NA","1600","300 to 400","Nov-2020"
"5661","NEEM TREE","JALAN KEMAMAN","12","Non-landed Properties","2","2800","700 to 800","Nov-2020"
"5662","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2500","600 to 700","Nov-2020"
"5663","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2300","500 to 600","Nov-2020"
"5664","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2200","400 to 500","Nov-2020"
"5665","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2100","400 to 500","Nov-2020"
"5666","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2500","800 to 900","Nov-2020"
"5667","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","1950","400 to 500","Nov-2020"
"5668","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","2000","500 to 600","Nov-2020"
"5669","THE VERVE","JALAN RAJAH","12","Non-landed Properties","2","2600","700 to 800","Nov-2020"
"5670","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","3","5400","2200 to 2300","Nov-2020"
"5671","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2500","500 to 600","Nov-2020"
"5672","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Nov-2020"
"5673","VIIO @ BALESTIER","BALESTIER ROAD","12","Non-landed Properties","2","2200","400 to 500","Nov-2020"
"5674","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3350","1100 to 1200","Nov-2020"
"5675","THE VERVE","JALAN RAJAH","12","Non-landed Properties","2","3800","1300 to 1400","Nov-2020"
"5676","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","1850","400 to 500","Nov-2020"
"5677","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2250","500 to 600","Nov-2020"
"5678","RIVIERA 38","MAR THOMA ROAD","12","Non-landed Properties","1","1850","500 to 600","Nov-2020"
"5679","GAIA","JALAN DUSUN","12","Non-landed Properties","3","2800","1000 to 1100","Nov-2020"
"5680","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","3","3600","1100 to 1200","Nov-2020"
"5681","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2050","500 to 600","Nov-2020"
"5682","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","3","4300","1200 to 1300","Nov-2020"
"5683","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2500","800 to 900","Nov-2020"
"5684","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","1","2000","500 to 600","Nov-2020"
"5685","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","4000","1400 to 1500","Nov-2020"
"5686","AVA TOWERS","AVA ROAD","12","Non-landed Properties","3","3000","1100 to 1200","Nov-2020"
"5687","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2300","700 to 800","Nov-2020"
"5688","BALESTIER POINT","BALESTIER ROAD","12","Non-landed Properties","3","2400","1100 to 1200","Nov-2020"
"5689","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","1","1900","300 to 400","Nov-2020"
"5690","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2700","600 to 700","Nov-2020"
"5691","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2600","600 to 700","Nov-2020"
"5692","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2000","700 to 800","Nov-2020"
"5693","VETRO","MAR THOMA ROAD","12","Non-landed Properties","2","2200","600 to 700","Nov-2020"
"5694","THE TIER","PEGU ROAD","12","Non-landed Properties","1","1950","500 to 600","Nov-2020"
"5695","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2700","600 to 700","Nov-2020"
"5696","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","2850","900 to 1000","Nov-2020"
"5697","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","1","1900","400 to 500","Nov-2020"
"5698","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","3","3800","1500 to 1600","Nov-2020"
"5699","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3100","900 to 1000","Nov-2020"
"5700","PUBLIC MANSION","BALESTIER ROAD","12","Non-landed Properties","3","3600","1800 to 1900","Nov-2020"
"5701","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2500","600 to 700","Nov-2020"
"5702","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2000","400 to 500","Nov-2020"
"5703","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","2","3200","900 to 1000","Nov-2020"
"5704","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","1","2300","400 to 500","Nov-2020"
"5705","PAPILLON","JALAN RAMA RAMA","12","Non-landed Properties","2","2500","900 to 1000","Nov-2020"
"5706","ST MICHAEL'S CONDOMINIUM","ST. MICHAEL'S ROAD","12","Non-landed Properties","2","2350","900 to 1000","Nov-2020"
"5707","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2700","600 to 700","Nov-2020"
"5708","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","3","3400","900 to 1000","Nov-2020"
"5709","THE TIER","PEGU ROAD","12","Non-landed Properties","1","2100","500 to 600","Nov-2020"
"5710","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","NA","1700","300 to 400","Nov-2020"
"5711","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","1950","500 to 600","Nov-2020"
"5712","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2300","500 to 600","Nov-2020"
"5713","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","NA","1650","300 to 400","Nov-2020"
"5714","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3250","900 to 1000","Nov-2020"
"5715","BALESTIER POINT","BALESTIER ROAD","12","Non-landed Properties","3","3000","1100 to 1200","Nov-2020"
"5716","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","1","2000","500 to 600","Nov-2020"
"5717","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","3","3800","1300 to 1400","Nov-2020"
"5718","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2400","600 to 700","Nov-2020"
"5719","BLISS LOFT","KIM KEAT CLOSE","12","Non-landed Properties","2","2400","800 to 900","Nov-2020"
"5720","THE MARQUE @ IRRAWADDY","SHAN ROAD","12","Non-landed Properties","2","2600","800 to 900","Nov-2020"
"5721","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","3300","600 to 700","Nov-2020"
"5722","KALLANG RIVERSIDE","KAMPONG BUGIS","12","Non-landed Properties","2","4600","900 to 1000","Nov-2020"
"5723","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2300","500 to 600","Nov-2020"
"5724","THE MARQUE @ IRRAWADDY","SHAN ROAD","12","Non-landed Properties","2","2700","800 to 900","Nov-2020"
"5725","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","2","3000","1000 to 1100","Nov-2020"
"5726","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2700","600 to 700","Nov-2020"
"5727","PINNACLE 16","SHAN ROAD","12","Non-landed Properties","1","2300","500 to 600","Nov-2020"
"5728","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","1","2220","400 to 500","Nov-2020"
"5729","RITZ MANSIONS","BALESTIER ROAD","12","Non-landed Properties","3","3000","1200 to 1300","Nov-2020"
"5730","RITZ MANSIONS","BALESTIER ROAD","12","Non-landed Properties","3","2800","1200 to 1300","Nov-2020"
"5731","BALESTIER REGENCY","JALAN AMPAS","12","Non-landed Properties","3","3000","1400 to 1500","Nov-2020"
"5732","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","1","1750","300 to 400","Nov-2020"
"5733","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2450","700 to 800","Nov-2020"
"5734","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","2250","800 to 900","Nov-2020"
"5735","THE CENTRIO","IRRAWADDY ROAD","12","Non-landed Properties","1","2400","600 to 700","Nov-2020"
"5736","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","4","5200","1800 to 1900","Nov-2020"
"5737","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2200","500 to 600","Nov-2020"
"5738","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","3","3000","1200 to 1300","Nov-2020"
"5739","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","1","2000","700 to 800","Nov-2020"
"5740","DE ROYALE","JALAN RAMA RAMA","12","Non-landed Properties","3","3400","1200 to 1300","Nov-2020"
"5741","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3350","1100 to 1200","Nov-2020"
"5742","NON-LANDED HOUSING DEVELOPMENT","OPAL CRESCENT","12","Non-landed Properties","NA","3000","900 to 1000","Nov-2020"
"5743","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","1800","400 to 500","Nov-2020"
"5744","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","12","Non-landed Properties","NA","1450","800 to 900","Nov-2020"
"5745","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2800","600 to 700","Nov-2020"
"5746","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2100","400 to 500","Nov-2020"
"5747","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2400","600 to 700","Nov-2020"
"5748","SUMMER GREEN","BOON TECK ROAD","12","Non-landed Properties","3","2800","1200 to 1300","Nov-2020"
"5749","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2500","800 to 900","Nov-2020"
"5750","THE CALLISTA","MAR THOMA ROAD","12","Non-landed Properties","3","2600","1100 to 1200","Nov-2020"
"5751","THE TIER","PEGU ROAD","12","Non-landed Properties","1","2000","400 to 500","Nov-2020"
"5752","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","500 to 600","Nov-2020"
"5753","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","1","2200","400 to 500","Nov-2020"
"5754","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","1950","400 to 500","Nov-2020"
"5755","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","2100","500 to 600","Nov-2020"
"5756","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","2","2400","600 to 700","Nov-2020"
"5757","WAI WING CENTRE","BALESTIER ROAD","12","Non-landed Properties","NA","3000","1200 to 1300","Nov-2020"
"5758","ST FRANCIS COURT","ST. FRANCIS ROAD","12","Non-landed Properties","2","2100","800 to 900","Nov-2020"
"5759","PAPILLON","JALAN RAMA RAMA","12","Non-landed Properties","2","2500","900 to 1000","Nov-2020"
"5760","EURO-ASIA APARTMENTS","SERANGOON ROAD","12","Non-landed Properties","NA","2200","1200 to 1300","Nov-2020"
"5761","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2600","800 to 900","Nov-2020"
"5762","VIIO @ BALESTIER","BALESTIER ROAD","12","Non-landed Properties","2","3200","800 to 900","Nov-2020"
"5763","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","3","3500","900 to 1000","Nov-2020"
"5764","PINNACLE 16","SHAN ROAD","12","Non-landed Properties","1","2300","500 to 600","Nov-2020"
"5765","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","2660","900 to 1000","Nov-2020"
"5766","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2000","400 to 500","Nov-2020"
"5767","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2300","800 to 900","Nov-2020"
"5768","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","4","7880","2800 to 2900","Nov-2020"
"5769","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","1","2050","500 to 600","Nov-2020"
"5770","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2300","400 to 500","Nov-2020"
"5771","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3700","1400 to 1500","Nov-2020"
"5772","RIVIERA 38","MAR THOMA ROAD","12","Non-landed Properties","2","2350","800 to 900","Nov-2020"
"5773","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","4","5300","1700 to 1800","Nov-2020"
"5774","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","1","1900","400 to 500","Nov-2020"
"5775","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","1","2000","500 to 600","Nov-2020"
"5776","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2600","800 to 900","Nov-2020"
"5777","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","3700","1100 to 1200","Nov-2020"
"5778","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","2","2200","600 to 700","Nov-2020"
"5779","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","1","2250","400 to 500","Nov-2020"
"5780","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","1","2200","400 to 500","Nov-2020"
"5781","ST MICHAEL'S CONDOMINIUM","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","3000","1400 to 1500","Nov-2020"
"5782","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","4","8000","1700 to 1800","Nov-2020"
"5783","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT CLOSE","12","Non-landed Properties","3","2500","1100 to 1200","Nov-2020"
"5784","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","4555","1100 to 1200","Nov-2020"
"5785","THE TIER","PEGU ROAD","12","Non-landed Properties","2","2200","500 to 600","Nov-2020"
"5786","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","NA","1700","900 to 1000","Nov-2020"
"5787","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT ROAD","12","Non-landed Properties","4","7800",">3000","Nov-2020"
"5788","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT CLOSE","12","Non-landed Properties","3","2200","1000 to 1100","Nov-2020"
"5789","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT ROAD","12","Non-landed Properties","NA","1900","700 to 800","Nov-2020"
"5790","GLOBAL VILLE","JALAN RAJA UDANG","12","Non-landed Properties","2","2300","800 to 900","Nov-2020"
"5791","URBAN HERITAGE","BALESTIER ROAD","12","Non-landed Properties","2","2250","500 to 600","Nov-2020"
"5792","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","1800","400 to 500","Nov-2020"
"5793","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","1","1900","300 to 400","Nov-2020"
"5794","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2550","800 to 900","Nov-2020"
"5795","ONE ST MICHAEL'S","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","3400","1100 to 1200","Nov-2020"
"5796","RAJAH TOWERS","JALAN RAJAH","12","Non-landed Properties","3","3300","2200 to 2300","Nov-2020"
"5797","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","2","3100","1000 to 1100","Nov-2020"
"5798","KIM KEAT HOUSE","KIM KEAT ROAD","12","Non-landed Properties","2","3400","1400 to 1500","Nov-2020"
"5799","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","2","2600","600 to 700","Nov-2020"
"5800","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","2","2650","1000 to 1100","Nov-2020"
"5801","SHAN GATE APARTMENTS","SHAN ROAD","12","Non-landed Properties","1","1800","700 to 800","Nov-2020"
"5802","ST FRANCIS LODGE","ST. FRANCIS ROAD","12","Non-landed Properties","2","2200","1200 to 1300","Nov-2020"
"5803","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1850","400 to 500","Nov-2020"
"5804","ONE ST MICHAEL'S","ST. MICHAEL'S ROAD","12","Non-landed Properties","3","3100","1200 to 1300","Nov-2020"
"5805","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","3800","1100 to 1200","Nov-2020"
"5806","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","2","2500","800 to 900","Nov-2020"
"5807","MAR THOMA MANSIONS","MAR THOMA ROAD","12","Non-landed Properties","NA","1738","1400 to 1500","Nov-2020"
"5808","THE BELLEFORTE","AH HOOD ROAD","12","Non-landed Properties","2","2600","1000 to 1100","Nov-2020"
"5809","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3300","1100 to 1200","Nov-2020"
"5810","M66","MOONSTONE LANE","12","Non-landed Properties","2","2200","600 to 700","Nov-2020"
"5811","THE TIER","PEGU ROAD","12","Non-landed Properties","1","1900","400 to 500","Nov-2020"
"5812","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","NA","1900","300 to 400","Nov-2020"
"5813","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2050","400 to 500","Nov-2020"
"5814","DE ROYALE","JALAN RAMA RAMA","12","Non-landed Properties","3","3200","1200 to 1300","Nov-2020"
"5815","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2200","600 to 700","Nov-2020"
"5816","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","1850","400 to 500","Nov-2020"
"5817","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","4","4000","1400 to 1500","Nov-2020"
"5818","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","4","5000","1500 to 1600","Nov-2020"
"5819","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","4","4500","1200 to 1300","Nov-2020"
"5820","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2080","500 to 600","Nov-2020"
"5821","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2200","400 to 500","Nov-2020"
"5822","NOVA 88","BHAMO ROAD","12","Non-landed Properties","2","2700","900 to 1000","Nov-2020"
"5823","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3200","900 to 1000","Nov-2020"
"5824","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","500 to 600","Nov-2020"
"5825","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","1850","400 to 500","Nov-2020"
"5826","GEM RESIDENCES","LORONG 5 TOA PAYOH","12","Non-landed Properties","2","2400","600 to 700","Nov-2020"
"5827","BLISS LOFT","KIM KEAT CLOSE","12","Non-landed Properties","2","2300","700 to 800","Nov-2020"
"5828","NOVA 88","BHAMO ROAD","12","Non-landed Properties","2","2900","900 to 1000","Nov-2020"
"5829","VICTORY HEIGHTS","KIM KEAT ROAD","12","Non-landed Properties","3","3000","1100 to 1200","Nov-2020"
"5830","CITY SUITES","BALESTIER ROAD","12","Non-landed Properties","1","2100","400 to 500","Nov-2020"
"5831","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2100","400 to 500","Nov-2020"
"5832","IRESIDENCES","IRRAWADDY ROAD","12","Non-landed Properties","2","3400","1000 to 1100","Nov-2020"
"5833","NADIA MANSIONS","AH HOOD ROAD","12","Non-landed Properties","5","5500",">3000","Nov-2020"
"5834","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3200","1100 to 1200","Nov-2020"
"5835","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","1900","400 to 500","Oct-2020"
"5836","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","2","2650","900 to 1000","Oct-2020"
"5837","ASCENT @ 456","BALESTIER ROAD","12","Non-landed Properties","3","2500","600 to 700","Oct-2020"
"5838","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Oct-2020"
"5839","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","1","2000","500 to 600","Oct-2020"
"5840","REGAL COURT","KIM KEAT ROAD","12","Non-landed Properties","2","2100","900 to 1000","Oct-2020"
"5841","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","400 to 500","Oct-2020"
"5842","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","3","4000","1100 to 1200","Oct-2020"
