"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"24328","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2700","900 to 1000","Mar-2018"
"24329","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","3000","900 to 1000","Mar-2018"
"24330","EUNOS MANSION","JALAN EUNOS","14","Non-landed Properties","na*","2900","1200 to 1300","Mar-2018"
"24331","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3300","1000 to 1100","Mar-2018"
"24332","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","4300","2200 to 2300","Mar-2018"
"24333","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3250","1100 to 1200","Mar-2018"
"24334","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2150","400 to 500","Mar-2018"
"24335","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","1650","400 to 500","Mar-2018"
"24336","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24337","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","na*","2350","1000 to 1100","Mar-2018"
"24338","TORIEVIEW MANSIONS","LORONG 29 GEYLANG","14","Non-landed Properties","3","2200","1400 to 1500","Mar-2018"
"24339","NON-LANDED HOUSING DEVELOPMENT","LORONG 13 GEYLANG","14","Non-landed Properties","na*","2500","900 to 1000","Mar-2018"
"24340","SIMS GREEN","LORONG 27A GEYLANG","14","Non-landed Properties","3","3100","1100 to 1200","Mar-2018"
"24341","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2300","600 to 700","Mar-2018"
"24342","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2150","600 to 700","Mar-2018"
"24343","D'WEAVE","LORONG 39 GEYLANG","14","Non-landed Properties","3","2300","800 to 900","Mar-2018"
"24344","NON-LANDED HOUSING DEVELOPMENT","JALAN SUKA","14","Non-landed Properties","na*","2200","1000 to 1100","Mar-2018"
"24345","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3200","1100 to 1200","Mar-2018"
"24346","SIMS GREEN","LORONG 27A GEYLANG","14","Non-landed Properties","3","3400","1200 to 1300","Mar-2018"
"24347","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2500","1100 to 1200","Mar-2018"
"24348","LEVENUE","LENGKONG EMPAT","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24349","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3200","1200 to 1300","Mar-2018"
"24350","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24351","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24352","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","1600","400 to 500","Mar-2018"
"24353","NON-LANDED HOUSING DEVELOPMENT","LORONG 27 GEYLANG","14","Non-landed Properties","na*","3300","1000 to 1100","Mar-2018"
"24354","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2200","1200 to 1300","Mar-2018"
"24355","NON-LANDED HOUSING DEVELOPMENT","LORONG 24A GEYLANG","14","Non-landed Properties","na*","2000","800 to 900","Mar-2018"
"24356","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2750","1000 to 1100","Mar-2018"
"24357","# 1 SUITES","LORONG 20 GEYLANG","14","Non-landed Properties","1","1900","500 to 600","Mar-2018"
"24358","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2500","1100 to 1200","Mar-2018"
"24359","NON-LANDED HOUSING DEVELOPMENT","LORONG 34 GEYLANG","14","Non-landed Properties","na*","2500","900 to 1000","Mar-2018"
"24360","EUNOS MANSION","JALAN EUNOS","14","Non-landed Properties","na*","2100","1200 to 1300","Mar-2018"
"24361","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1650","400 to 500","Mar-2018"
"24362","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2700","1000 to 1100","Mar-2018"
"24363","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4100","1200 to 1300","Mar-2018"
"24364","AVANT RESIDENCES","ALJUNIED ROAD","14","Non-landed Properties","na*","2800","300 to 400","Mar-2018"
"24365","BLOSSOM VIEW","LORONG 26 GEYLANG","14","Non-landed Properties","na*","2600","1000 to 1100","Mar-2018"
"24366","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2600","600 to 700","Mar-2018"
"24367","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","2","2600","800 to 900","Mar-2018"
"24368","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","1900","500 to 600","Mar-2018"
"24369","SALLIM LODGE","SALLIM ROAD","14","Non-landed Properties","na*","2600","1000 to 1100","Mar-2018"
"24370","LEVENUE","LENGKONG EMPAT","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24371","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","1","1900","500 to 600","Mar-2018"
"24372","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2500","600 to 700","Mar-2018"
"24373","NON-LANDED HOUSING DEVELOPMENT","LORONG 34 GEYLANG","14","Non-landed Properties","na*","2500","1400 to 1500","Mar-2018"
"24374","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2300","900 to 1000","Mar-2018"
"24375","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2100","1200 to 1300","Mar-2018"
"24376","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2600","900 to 1000","Mar-2018"
"24377","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2500","600 to 700","Mar-2018"
"24378","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1900","500 to 600","Mar-2018"
"24379","THE OCTET","LORONG 24 GEYLANG","14","Non-landed Properties","1","1600","400 to 500","Mar-2018"
"24380","CENTRA STUDIOS","LORONG 25 GEYLANG","14","Non-landed Properties","1","1900","500 to 600","Mar-2018"
"24381","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24382","# 1 SUITES","LORONG 20 GEYLANG","14","Non-landed Properties","1","1900","500 to 600","Mar-2018"
"24383","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2150","600 to 700","Mar-2018"
"24384","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2000","500 to 600","Mar-2018"
"24385","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2200","600 to 700","Mar-2018"
"24386","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2600","1000 to 1100","Mar-2018"
"24387","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24388","THE MIDAS","LORONG 30 GEYLANG","14","Non-landed Properties","4","3900","2000 to 2100","Mar-2018"
"24389","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","2","2500","800 to 900","Mar-2018"
"24390","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2200","500 to 600","Mar-2018"
"24391","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2900","1100 to 1200","Mar-2018"
"24392","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24393","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2500","900 to 1000","Mar-2018"
"24394","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1500","400 to 500","Mar-2018"
"24395","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","1950","500 to 600","Mar-2018"
"24396","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2600","800 to 900","Mar-2018"
"24397","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Mar-2018"
"24398","GUILLEMARD SUITES","GUILLEMARD ROAD","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24399","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2700","800 to 900","Mar-2018"
"24400","CENTRA HEIGHTS","SIMS AVENUE","14","Non-landed Properties","2","2100","500 to 600","Mar-2018"
"24401","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4500","1100 to 1200","Mar-2018"
"24402","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3600","1200 to 1300","Mar-2018"
"24403","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2000","500 to 600","Mar-2018"
"24404","THE OCTET","LORONG 24 GEYLANG","14","Non-landed Properties","1","1500","400 to 500","Mar-2018"
"24405","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2300","600 to 700","Mar-2018"
"24406","SUNNY GROVE","LORONG 37 GEYLANG","14","Non-landed Properties","na*","2800","900 to 1000","Mar-2018"
"24407","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","3500","1000 to 1100","Mar-2018"
"24408","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","2","2500","800 to 900","Mar-2018"
"24409","CENTRA SUITES","LORONG 25A GEYLANG","14","Non-landed Properties","1","1650","300 to 400","Mar-2018"
"24410","GROSVENOR VIEW","LENGKONG EMPAT","14","Non-landed Properties","1","1800","500 to 600","Mar-2018"
"24411","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2000","500 to 600","Mar-2018"
"24412","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","3","4200","1200 to 1300","Mar-2018"
"24413","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3500","900 to 1000","Mar-2018"
"24414","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","2","2300","800 to 900","Mar-2018"
"24415","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","2","1700","500 to 600","Mar-2018"
"24416","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2200","400 to 500","Mar-2018"
"24417","LA BRISA","LORONG 28 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24418","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24419","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2100","400 to 500","Mar-2018"
"24420","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1850","400 to 500","Mar-2018"
"24421","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","3000","600 to 700","Mar-2018"
"24422","FAMILIE MANSIONS","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2000","1100 to 1200","Mar-2018"
"24423","EAST 25 APARTMENTS","LORONG 25A GEYLANG","14","Non-landed Properties","na*","2100","1400 to 1500","Mar-2018"
"24424","RESIDENCES 88","LORONG MARICAN","14","Non-landed Properties","1","1650","400 to 500","Mar-2018"
"24425","SUNFLOWER MANSIONS","LORONG 26 GEYLANG","14","Non-landed Properties","3","2350","1000 to 1100","Mar-2018"
"24426","ASTON LODGE","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2700","900 to 1000","Mar-2018"
"24427","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2000","600 to 700","Mar-2018"
"24428","SIMS GREEN","LORONG 27A GEYLANG","14","Non-landed Properties","3","2900","1100 to 1200","Mar-2018"
"24429","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4800","1100 to 1200","Mar-2018"
"24430","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2400","600 to 700","Mar-2018"
"24431","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24432","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","2800","1000 to 1100","Mar-2018"
"24433","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3250","1200 to 1300","Mar-2018"
"24434","LE REVE","KAMPONG EUNOS","14","Non-landed Properties","2","2700","800 to 900","Mar-2018"
"24435","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","3","4237","1000 to 1100","Mar-2018"
"24436","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","3","3850","1300 to 1400","Mar-2018"
"24437","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2100","500 to 600","Mar-2018"
"24438","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2250","600 to 700","Mar-2018"
"24439","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","1","1750","400 to 500","Mar-2018"
"24440","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","3","5000","1300 to 1400","Mar-2018"
"24441","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2800","900 to 1000","Mar-2018"
"24442","CARMI MANSIONS","LORONG 33 GEYLANG","14","Non-landed Properties","na*","1050","1200 to 1300","Mar-2018"
"24443","CENTRA LOFT","LORONG 35 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Mar-2018"
"24444","ASTON MANSIONS","LORONG 42 GEYLANG","14","Non-landed Properties","3","3300","1300 to 1400","Mar-2018"
"24445","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2250","600 to 700","Mar-2018"
"24446","TREASURES@G19","LORONG 19 GEYLANG","14","Non-landed Properties","1","1500","300 to 400","Mar-2018"
"24447","NON-LANDED HOUSING DEVELOPMENT","JALAN SUKA","14","Non-landed Properties","na*","2200","1000 to 1100","Mar-2018"
"24448","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2600","900 to 1000","Mar-2018"
"24449","ROYCE RESIDENCES","LORONG 6 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24450","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","2","1680","900 to 1000","Mar-2018"
"24451","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","2950","700 to 800","Mar-2018"
"24452","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2500","1000 to 1100","Mar-2018"
"24453","CENTRA SUITES","LORONG 25A GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24454","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","3","3300","1100 to 1200","Mar-2018"
"24455","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24456","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","1","1750","400 to 500","Mar-2018"
"24457","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2600","1000 to 1100","Mar-2018"
"24458","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","1","1300","600 to 700","Mar-2018"
"24459","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4400","1100 to 1200","Mar-2018"
"24460","CASA SARINA","LORONG SARINA","14","Non-landed Properties","3","2800","1300 to 1400","Mar-2018"
"24461","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24462","SUITES@CHANGI","CHANGI ROAD","14","Non-landed Properties","na*","1700","400 to 500","Mar-2018"
"24463","CITY PLAZA","GEYLANG ROAD","14","Non-landed Properties","2","2200","800 to 900","Mar-2018"
"24464","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","2900","1200 to 1300","Mar-2018"
"24465","SUNFLOWER MANSIONS","LORONG 26 GEYLANG","14","Non-landed Properties","3","2600","1000 to 1100","Mar-2018"
"24466","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","4","4200","1500 to 1600","Mar-2018"
"24467","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2700","1100 to 1200","Mar-2018"
"24468","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24469","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3900","1000 to 1100","Mar-2018"
"24470","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","2","2550","800 to 900","Mar-2018"
"24471","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2300","600 to 700","Mar-2018"
"24472","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2100","500 to 600","Mar-2018"
"24473","SIMS RESIDENCES","LORONG 39 GEYLANG","14","Non-landed Properties","3","1200","1100 to 1200","Mar-2018"
"24474","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","1","2900","600 to 700","Mar-2018"
"24475","SUITES @ SIMS","SIMS AVENUE","14","Non-landed Properties","1","1650","300 to 400","Mar-2018"
"24476","LE CRESCENDO","PAYA LEBAR ROAD","14","Non-landed Properties","3","3100","1000 to 1100","Mar-2018"
"24477","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24478","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1900","500 to 600","Mar-2018"
"24479","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24480","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","3000","900 to 1000","Mar-2018"
"24481","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24482","TREASURES @ G20","LORONG 20 GEYLANG","14","Non-landed Properties","1","1400","400 to 500","Mar-2018"
"24483","THE CENTREN","LORONG 27 GEYLANG","14","Non-landed Properties","3","2750","800 to 900","Mar-2018"
"24484","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24485","REZI 3TWO","LORONG 32 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24486","D'WEAVE","LORONG 39 GEYLANG","14","Non-landed Properties","2","2100","500 to 600","Mar-2018"
"24487","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2800","1100 to 1200","Mar-2018"
"24488","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4800","1200 to 1300","Mar-2018"
"24489","GRANDVIEW SUITES","LORONG 22 GEYLANG","14","Non-landed Properties","1","1550","300 to 400","Mar-2018"
"24490","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","3500","800 to 900","Mar-2018"
"24491","KEMBANGAN SUITES","JALAN MASJID","14","Non-landed Properties","1","2300","400 to 500","Mar-2018"
"24492","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24493","TREASURES @ G20","LORONG 20 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24494","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1600","400 to 500","Mar-2018"
"24495","LE REGAL","GEYLANG ROAD","14","Non-landed Properties","2","2100","500 to 600","Mar-2018"
"24496","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24497","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","1650","300 to 400","Mar-2018"
"24498","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2100","400 to 500","Mar-2018"
"24499","WINDY HEIGHTS","JALAN DAUD","14","Non-landed Properties","4","3700","2400 to 2500","Mar-2018"
"24500","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","2000","800 to 900","Mar-2018"
"24501","AVANT RESIDENCES","ALJUNIED ROAD","14","Non-landed Properties","na*","2800","300 to 400","Mar-2018"
"24502","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24503","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","2500","900 to 1000","Mar-2018"
"24504","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2500","600 to 700","Mar-2018"
"24505","ESCADA VIEW","LENGKONG EMPAT","14","Non-landed Properties","2","1800","700 to 800","Mar-2018"
"24506","EDENZ SUITES","LORONG 28 GEYLANG","14","Non-landed Properties","1","2200","800 to 900","Mar-2018"
"24507","MELOSA","LORONG 28 GEYLANG","14","Non-landed Properties","2","2000","500 to 600","Mar-2018"
"24508","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","1900","500 to 600","Mar-2018"
"24509","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24510","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24511","D - HERITAGE APARTMENTS","LENGKONG EMPAT","14","Non-landed Properties","3","2300","1100 to 1200","Mar-2018"
"24512","COSMO","GUILLEMARD CRESCENT","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24513","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2000","500 to 600","Mar-2018"
"24514","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2600","1100 to 1200","Mar-2018"
"24515","THE ALCOVE","LORONG 27 GEYLANG","14","Non-landed Properties","3","3100","1200 to 1300","Mar-2018"
"24516","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24517","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","4","3400","1200 to 1300","Mar-2018"
"24518","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2750","1100 to 1200","Mar-2018"
"24519","THE ALCOVE","LORONG 27 GEYLANG","14","Non-landed Properties","3","3500","1100 to 1200","Mar-2018"
"24520","D'WEAVE","LORONG 39 GEYLANG","14","Non-landed Properties","2","2200","500 to 600","Mar-2018"
"24521","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2700","1200 to 1300","Mar-2018"
"24522","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","1810","400 to 500","Mar-2018"
"24523","CASSIA EDGE","GUILLEMARD ROAD","14","Non-landed Properties","3","2000","900 to 1000","Mar-2018"
"24524","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2500","700 to 800","Mar-2018"
"24525","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","3","2700","1000 to 1100","Mar-2018"
"24526","FUYUEN COURT","LORONG 35 GEYLANG","14","Non-landed Properties","3","3400","1200 to 1300","Mar-2018"
"24527","CRYSTAL LODGE","LORONG 16 GEYLANG","14","Non-landed Properties","3","2600","1100 to 1200","Mar-2018"
"24528","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2100","500 to 600","Mar-2018"
"24529","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","3","3400","1200 to 1300","Mar-2018"
"24530","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2900","900 to 1000","Mar-2018"
"24531","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24532","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","2200","700 to 800","Mar-2018"
"24533","EUNOS GREEN","SIMS AVENUE EAST","14","Non-landed Properties","3","2600","1300 to 1400","Mar-2018"
"24534","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2100","400 to 500","Mar-2018"
"24535","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24536","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2650","1000 to 1100","Mar-2018"
"24537","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","1","1750","400 to 500","Mar-2018"
"24538","28 IMPERIAL RESIDENCES","LORONG 26 GEYLANG","14","Non-landed Properties","1","2100","400 to 500","Mar-2018"
"24539","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","1300","800 to 900","Mar-2018"
"24540","CRYSTAL LODGE","LORONG 16 GEYLANG","14","Non-landed Properties","3","2500","1100 to 1200","Mar-2018"
"24541","REZI 26","LORONG 26 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Mar-2018"
"24542","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","1800","700 to 800","Mar-2018"
"24543","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","2500","700 to 800","Mar-2018"
"24544","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","4","3800","900 to 1000","Mar-2018"
"24545","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","4","4000","1500 to 1600","Mar-2018"
"24546","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","3500","2400 to 2500","Mar-2018"
"24547","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1900","500 to 600","Mar-2018"
"24548","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","4100","1300 to 1400","Mar-2018"
"24549","BALMY COURT","LORONG 27A GEYLANG","14","Non-landed Properties","2","2100","700 to 800","Mar-2018"
"24550","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2400","900 to 1000","Mar-2018"
"24551","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24552","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","na*","4000","2000 to 2100","Mar-2018"
"24553","SIMS RESIDENCES","LORONG 39 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Mar-2018"
"24554","LE REGAL","GEYLANG ROAD","14","Non-landed Properties","1","1600","400 to 500","Mar-2018"
"24555","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2600","900 to 1000","Mar-2018"
"24556","PRIMEDGE","LORONG 34 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Mar-2018"
"24557","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Mar-2018"
"24558","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Mar-2018"
"24559","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1900","500 to 600","Mar-2018"
"24560","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3000","1100 to 1200","Mar-2018"
