"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"8038","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1650","400 to 500","Aug-2019"
"8039","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","4","3000","1300 to 1400","Aug-2019"
"8040","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2600","700 to 800","Aug-2019"
"8041","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","3","2800","1200 to 1300","Aug-2019"
"8042","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","3","2800","1100 to 1200","Aug-2019"
"8043","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2400","1100 to 1200","Aug-2019"
"8044","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","3","3400","1200 to 1300","Aug-2019"
"8045","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","2400","1100 to 1200","Aug-2019"
"8046","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","3","2500","1500 to 1600","Aug-2019"
"8047","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","600 to 700","Aug-2019"
"8048","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","2","2000","900 to 1000","Aug-2019"
"8049","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2100","800 to 900","Aug-2019"
"8050","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","4","3100","1400 to 1500","Aug-2019"
"8051","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2300","900 to 1000","Aug-2019"
"8052","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","2100","800 to 900","Aug-2019"
"8053","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2050","600 to 700","Aug-2019"
"8054","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2900","1000 to 1100","Aug-2019"
"8055","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","2","1950","600 to 700","Aug-2019"
"8056","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","3","3300","1400 to 1500","Aug-2019"
"8057","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2350","700 to 800","Aug-2019"
"8058","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","1800","500 to 600","Aug-2019"
"8059","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2300","700 to 800","Aug-2019"
"8060","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","2688","1200 to 1300","Aug-2019"
"8061","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","1","2000","500 to 600","Aug-2019"
"8062","MIMOSA PARK","MIMOSA ROAD","28","Non-landed Properties","4","3500","1800 to 1900","Aug-2019"
"8063","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","na*","2000","400 to 500","Aug-2019"
"8064","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1800","400 to 500","Aug-2019"
"8065","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2350","700 to 800","Aug-2019"
"8066","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2800","1400 to 1500","Aug-2019"
"8067","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","3","2600","1100 to 1200","Aug-2019"
"8068","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2200","700 to 800","Aug-2019"
"8069","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1650","400 to 500","Aug-2019"
"8070","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","na*","1500","300 to 400","Aug-2019"
"8071","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","1950","600 to 700","Aug-2019"
"8072","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2500","1100 to 1200","Aug-2019"
"8073","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","600 to 700","Aug-2019"
"8074","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2400","600 to 700","Aug-2019"
"8075","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","600 to 700","Aug-2019"
"8076","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","4","3300","1400 to 1500","Aug-2019"
"8077","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2200","500 to 600","Aug-2019"
"8078","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2000","700 to 800","Aug-2019"
"8079","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2500","800 to 900","Aug-2019"
"8080","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2350","600 to 700","Aug-2019"
"8081","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","4","2900","1600 to 1700","Aug-2019"
"8082","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1600","400 to 500","Aug-2019"
"8083","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2400","800 to 900","Aug-2019"
"8084","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2300","800 to 900","Aug-2019"
"8085","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","3","2400","900 to 1000","Aug-2019"
"8086","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2500","800 to 900","Aug-2019"
"8087","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2100","500 to 600","Aug-2019"
"8088","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2500","700 to 800","Aug-2019"
"8089","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","2100","1100 to 1200","Aug-2019"
"8090","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2000","900 to 1000","Aug-2019"
"8091","HONG HENG MANSIONS","SEMBAWANG ROAD","26","Non-landed Properties","3","2000","1200 to 1300","Aug-2019"
"8092","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2300","800 to 900","Aug-2019"
"8093","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2400","800 to 900","Aug-2019"
"8094","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1800","600 to 700","Aug-2019"
"8095","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","1","1650","400 to 500","Aug-2019"
"8096","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2150","900 to 1000","Aug-2019"
"8097","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","3050","1300 to 1400","Aug-2019"
"8098","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1700","500 to 600","Aug-2019"
"8099","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","1","2000","600 to 700","Aug-2019"
"8100","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2150","700 to 800","Aug-2019"
"8101","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","3","2500","700 to 800","Aug-2019"
"8102","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","1800","800 to 900","Aug-2019"
"8103","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","2500","900 to 1000","Aug-2019"
"8104","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","500 to 600","Aug-2019"
"8105","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","500 to 600","Aug-2019"
"8106","MIMOSA PARK","MIMOSA ROAD","28","Non-landed Properties","4","3500","1800 to 1900","Aug-2019"
"8107","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","2450","900 to 1000","Aug-2019"
"8108","HONG HENG MANSIONS","SEMBAWANG ROAD","26","Non-landed Properties","3","2000","1200 to 1300","Aug-2019"
"8109","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1800","400 to 500","Aug-2019"
"8110","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2100","800 to 900","Aug-2019"
"8111","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","1000 to 1100","Aug-2019"
"8112","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2000","600 to 700","Aug-2019"
"8113","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","28","Non-landed Properties","3","2400","1200 to 1300","Aug-2019"
"8114","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","2000","700 to 800","Aug-2019"
"8115","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","2","2450","700 to 800","Aug-2019"
"8116","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2000","1100 to 1200","Aug-2019"
"8117","NON-LANDED HOUSING DEVELOPMENT","SEMBAWANG ROAD","26","Non-landed Properties","na*","2000","1000 to 1100","Aug-2019"
"8118","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","3","2300","700 to 800","Aug-2019"
"8119","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1600","400 to 500","Aug-2019"
"8120","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2000","500 to 600","Aug-2019"
"8121","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2200","900 to 1000","Aug-2019"
"8122","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1600","400 to 500","Aug-2019"
"8123","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","3","2400","800 to 900","Aug-2019"
"8124","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2000","700 to 800","Aug-2019"
"8125","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1850","600 to 700","Aug-2019"
"8126","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","3","3000","800 to 900","Aug-2019"
"8127","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","500 to 600","Aug-2019"
"8128","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","1900","700 to 800","Aug-2019"
"8129","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2200","800 to 900","Aug-2019"
"8130","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","4300","2200 to 2300","Aug-2019"
"8131","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","2500","1000 to 1100","Aug-2019"
"8132","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","2300","1000 to 1100","Aug-2019"
"8133","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","4","3960","1500 to 1600","Aug-2019"
"8134","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","600 to 700","Aug-2019"
"8135","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","3","2400","1100 to 1200","Aug-2019"
"8136","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","3","2500","1500 to 1600","Aug-2019"
"8137","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","3300","800 to 900","Aug-2019"
"8138","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","3","2300","1500 to 1600","Aug-2019"
"8139","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","500 to 600","Aug-2019"
"8140","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","1","1850","600 to 700","Aug-2019"
"8141","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","700 to 800","Aug-2019"
"8142","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2200","900 to 1000","Aug-2019"
"8143","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","2","2200","700 to 800","Aug-2019"
"8144","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2400","600 to 700","Aug-2019"
"8145","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2000","500 to 600","Aug-2019"
"8146","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","3500","1600 to 1700","Aug-2019"
"8147","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","3","2150","900 to 1000","Aug-2019"
"8148","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2250","800 to 900","Aug-2019"
"8149","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2100","1000 to 1100","Aug-2019"
"8150","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2100","500 to 600","Aug-2019"
"8151","THOMSON GROVE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2000","1300 to 1400","Aug-2019"
"8152","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","1950","700 to 800","Aug-2019"
"8153","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","1600","700 to 800","Aug-2019"
"8154","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","1","1600","500 to 600","Aug-2019"
"8155","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1850","600 to 700","Aug-2019"
"8156","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2300","1100 to 1200","Aug-2019"
"8157","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","1950","800 to 900","Aug-2019"
"8158","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","4","5450","2000 to 2100","Aug-2019"
"8159","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2500","700 to 800","Aug-2019"
"8160","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","1","1800","600 to 700","Aug-2019"
"8161","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2300","1100 to 1200","Aug-2019"
"8162","MIMOSA PARK","MIMOSA ROAD","28","Non-landed Properties","4","3000","1600 to 1700","Aug-2019"
"8163","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2200","800 to 900","Aug-2019"
"8164","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","4","2400","1000 to 1100","Aug-2019"
"8165","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1700","400 to 500","Aug-2019"
"8166","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","3","2800","1100 to 1200","Aug-2019"
"8167","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2600","1200 to 1300","Aug-2019"
"8168","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","2","2450","1000 to 1100","Aug-2019"
"8169","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","3","2800","1100 to 1200","Aug-2019"
"8170","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2100","1100 to 1200","Aug-2019"
"8171","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","700 to 800","Aug-2019"
"8172","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2100","800 to 900","Aug-2019"
"8173","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","2","1900","600 to 700","Aug-2019"
"8174","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","3500","1100 to 1200","Aug-2019"
"8175","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2200","900 to 1000","Aug-2019"
"8176","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","2600","1000 to 1100","Aug-2019"
"8177","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2200","800 to 900","Aug-2019"
"8178","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2300","600 to 700","Aug-2019"
"8179","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","3","2800","900 to 1000","Aug-2019"
"8180","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2400","700 to 800","Aug-2019"
"8181","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","28","Non-landed Properties","3","2300","1300 to 1400","Aug-2019"
"8182","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2800","700 to 800","Aug-2019"
"8183","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","3","2350","1100 to 1200","Aug-2019"
"8184","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","2100","1300 to 1400","Aug-2019"
"8185","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","500 to 600","Aug-2019"
"8186","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","500 to 600","Aug-2019"
"8187","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","2500","1100 to 1200","Aug-2019"
"8188","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2400","900 to 1000","Aug-2019"
"8189","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","3","2700","900 to 1000","Aug-2019"
"8190","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2100","600 to 700","Aug-2019"
"8191","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","na*","1700","600 to 700","Aug-2019"
"8192","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","1900","700 to 800","Aug-2019"
"8193","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2500","1500 to 1600","Aug-2019"
"8194","SUN PLAZA","SEMBAWANG DRIVE","27","Non-landed Properties","3","2700","1200 to 1300","Aug-2019"
"8195","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2300","600 to 700","Aug-2019"
"8196","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","1700","400 to 500","Aug-2019"
"8197","THOMSON GROVE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2200","1400 to 1500","Aug-2019"
"8198","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","3070","1300 to 1400","Aug-2019"
"8199","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","2","2000","900 to 1000","Aug-2019"
"8200","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","2","2100","1000 to 1100","Aug-2019"
"8201","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2000","600 to 700","Aug-2019"
"8202","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2200","700 to 800","Aug-2019"
"8203","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2350","900 to 1000","Aug-2019"
"8204","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","2","2400","900 to 1000","Aug-2019"
"8205","D'BANYAN","JALAN SENDUDOK","27","Non-landed Properties","1","1800","700 to 800","Aug-2019"
"8206","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2700","1200 to 1300","Aug-2019"
"8207","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","1800","800 to 900","Aug-2019"
"8208","NORTHWOOD","JALAN MATA AYER","27","Non-landed Properties","3","2300","1300 to 1400","Aug-2019"
"8209","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","2500","1300 to 1400","Aug-2019"
"8210","HONG HENG MANSIONS","SEMBAWANG ROAD","26","Non-landed Properties","3","2200","1300 to 1400","Aug-2019"
"8211","NORTHWOOD","JALAN MATA AYER","27","Non-landed Properties","3","2600","1400 to 1500","Aug-2019"
"8212","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","3","2300","1100 to 1200","Aug-2019"
"8213","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1600","500 to 600","Aug-2019"
"8214","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2200","700 to 800","Aug-2019"
"8215","THE SENSORIA","JALAN ULU SEMBAWANG","27","Non-landed Properties","2","2300","900 to 1000","Aug-2019"
"8216","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","4","3100","1500 to 1600","Aug-2019"
"8217","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2250","700 to 800","Aug-2019"
"8218","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","1","1800","500 to 600","Aug-2019"
"8219","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","1","1700","400 to 500","Aug-2019"
