"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"12891","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","2","2500","800 to 900","Aug-2018"
"12892","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2750","1100 to 1200","Aug-2018"
"12893","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2000","900 to 1000","Aug-2018"
"12894","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","3","2800","1100 to 1200","Aug-2018"
"12895","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2400","900 to 1000","Aug-2018"
"12896","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","2500","1100 to 1200","Aug-2018"
"12897","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2200","800 to 900","Aug-2018"
"12898","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2100","900 to 1000","Aug-2018"
"12899","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1900","400 to 500","Aug-2018"
"12900","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12901","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2900","1000 to 1100","Aug-2018"
"12902","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2250","700 to 800","Aug-2018"
"12903","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","2600","1000 to 1100","Aug-2018"
"12904","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3600","1300 to 1400","Aug-2018"
"12905","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","1","1500","500 to 600","Aug-2018"
"12906","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","3","2850","1100 to 1200","Aug-2018"
"12907","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","4","3300","1400 to 1500","Aug-2018"
"12908","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2800","1100 to 1200","Aug-2018"
"12909","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2050","700 to 800","Aug-2018"
"12910","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","1","1800","500 to 600","Aug-2018"
"12911","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","4","4900","2100 to 2200","Aug-2018"
"12912","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","2600","900 to 1000","Aug-2018"
"12913","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","3150","1100 to 1200","Aug-2018"
"12914","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","3","2700","1100 to 1200","Aug-2018"
"12915","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","3","3000","1100 to 1200","Aug-2018"
"12916","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","3","2400","1200 to 1300","Aug-2018"
"12917","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","1","1900","500 to 600","Aug-2018"
"12918","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2300","900 to 1000","Aug-2018"
"12919","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2018"
"12920","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2700","1100 to 1200","Aug-2018"
"12921","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","2","3000","1000 to 1100","Aug-2018"
"12922","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2400","900 to 1000","Aug-2018"
"12923","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","1650","500 to 600","Aug-2018"
"12924","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","3","2200","1000 to 1100","Aug-2018"
"12925","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","5","4000","1900 to 2000","Aug-2018"
"12926","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","1","1800","500 to 600","Aug-2018"
"12927","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2018"
"12928","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2500","900 to 1000","Aug-2018"
"12929","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","1","1900","600 to 700","Aug-2018"
"12930","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2850","900 to 1000","Aug-2018"
"12931","ELIAS GREEN","ELIAS GREEN","18","Non-landed Properties","na*","2800","1500 to 1600","Aug-2018"
"12932","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2200","900 to 1000","Aug-2018"
"12933","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","4","7000","1500 to 1600","Aug-2018"
"12934","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2300","700 to 800","Aug-2018"
"12935","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12936","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","2500","1200 to 1300","Aug-2018"
"12937","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","1800","700 to 800","Aug-2018"
"12938","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2800","1400 to 1500","Aug-2018"
"12939","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","3","2650","1200 to 1300","Aug-2018"
"12940","TROPICAL SPRING","SIMEI STREET 4","18","Non-landed Properties","3","3500","1400 to 1500","Aug-2018"
"12941","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","2","2500","900 to 1000","Aug-2018"
"12942","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","1880","500 to 600","Aug-2018"
"12943","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","2","2850","800 to 900","Aug-2018"
"12944","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2000","900 to 1000","Aug-2018"
"12945","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1700","400 to 500","Aug-2018"
"12946","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2100","700 to 800","Aug-2018"
"12947","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2800","900 to 1000","Aug-2018"
"12948","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3500","1200 to 1300","Aug-2018"
"12949","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2250","900 to 1000","Aug-2018"
"12950","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","4","4000","1300 to 1400","Aug-2018"
"12951","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2300","900 to 1000","Aug-2018"
"12952","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","2","2100","800 to 900","Aug-2018"
"12953","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","3","2700","1100 to 1200","Aug-2018"
"12954","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2000","900 to 1000","Aug-2018"
"12955","MODENA","SIMEI STREET 4","18","Non-landed Properties","3","3200","1300 to 1400","Aug-2018"
"12956","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2250","800 to 900","Aug-2018"
"12957","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2600","900 to 1000","Aug-2018"
"12958","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2000","700 to 800","Aug-2018"
"12959","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2400","900 to 1000","Aug-2018"
"12960","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","2","2700","900 to 1000","Aug-2018"
"12961","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2500","700 to 800","Aug-2018"
"12962","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12963","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12964","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12965","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2300","900 to 1000","Aug-2018"
"12966","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","5240","1300 to 1400","Aug-2018"
"12967","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2600","900 to 1000","Aug-2018"
"12968","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2300","700 to 800","Aug-2018"
"12969","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2200","900 to 1000","Aug-2018"
"12970","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","2","2100","800 to 900","Aug-2018"
"12971","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","3","2950","1100 to 1200","Aug-2018"
"12972","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2850","1100 to 1200","Aug-2018"
"12973","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2700","1100 to 1200","Aug-2018"
"12974","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2100","700 to 800","Aug-2018"
"12975","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1700","400 to 500","Aug-2018"
"12976","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1700","400 to 500","Aug-2018"
"12977","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2600","700 to 800","Aug-2018"
"12978","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2500","900 to 1000","Aug-2018"
"12979","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12980","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","3000","1100 to 1200","Aug-2018"
"12981","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2500","700 to 800","Aug-2018"
"12982","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","4","1450","1600 to 1700","Aug-2018"
"12983","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2100","700 to 800","Aug-2018"
"12984","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","1","1700","400 to 500","Aug-2018"
"12985","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","2","2150","900 to 1000","Aug-2018"
"12986","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","2","3000","900 to 1000","Aug-2018"
"12987","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2100","700 to 800","Aug-2018"
"12988","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2300","700 to 800","Aug-2018"
"12989","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2300","900 to 1000","Aug-2018"
"12990","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2100","900 to 1000","Aug-2018"
"12991","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","4","3700","1400 to 1500","Aug-2018"
"12992","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","2","3200","900 to 1000","Aug-2018"
"12993","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1750","400 to 500","Aug-2018"
"12994","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12995","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"12996","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2150","900 to 1000","Aug-2018"
"12997","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2600","700 to 800","Aug-2018"
"12998","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2600","1100 to 1200","Aug-2018"
"12999","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","2000","500 to 600","Aug-2018"
"13000","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2200","900 to 1000","Aug-2018"
"13001","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2350","700 to 800","Aug-2018"
"13002","STRATUM","ELIAS ROAD","18","Non-landed Properties","2","2100","700 to 800","Aug-2018"
"13003","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2700","1000 to 1100","Aug-2018"
"13004","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","4","3200","1200 to 1300","Aug-2018"
"13005","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","3","2800","1000 to 1100","Aug-2018"
"13006","TAMPINES COURT","TAMPINES STREET 11","18","Non-landed Properties","na*","2000","1500 to 1600","Aug-2018"
"13007","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2600","1000 to 1100","Aug-2018"
"13008","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2500","900 to 1000","Aug-2018"
"13009","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","3","2700","1100 to 1200","Aug-2018"
"13010","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2500","1000 to 1100","Aug-2018"
"13011","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2600","1000 to 1100","Aug-2018"
"13012","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3000","1300 to 1400","Aug-2018"
"13013","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2200","900 to 1000","Aug-2018"
"13014","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","2500","1100 to 1200","Aug-2018"
"13015","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","3","2450","1000 to 1100","Aug-2018"
"13016","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2750","1000 to 1100","Aug-2018"
"13017","STRATUM","ELIAS ROAD","18","Non-landed Properties","na*","1600","400 to 500","Aug-2018"
"13018","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","1950","700 to 800","Aug-2018"
"13019","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","5","7200","2600 to 2700","Aug-2018"
"13020","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2400","700 to 800","Aug-2018"
"13021","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","2","2450","900 to 1000","Aug-2018"
"13022","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2900","1300 to 1400","Aug-2018"
"13023","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","1700","500 to 600","Aug-2018"
"13024","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","3000","900 to 1000","Aug-2018"
"13025","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2100","900 to 1000","Aug-2018"
"13026","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","2","3000","900 to 1000","Aug-2018"
"13027","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","3","3500","1200 to 1300","Aug-2018"
"13028","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","4","3400","1200 to 1300","Aug-2018"
"13029","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","3","2800","1000 to 1100","Aug-2018"
"13030","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2300","1000 to 1100","Aug-2018"
"13031","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"13032","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2400","900 to 1000","Aug-2018"
"13033","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","2750","1100 to 1200","Aug-2018"
"13034","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","2","2300","900 to 1000","Aug-2018"
"13035","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","4","3400","1200 to 1300","Aug-2018"
"13036","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","3","2400","1100 to 1200","Aug-2018"
"13037","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3700","1300 to 1400","Aug-2018"
"13038","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2500","900 to 1000","Aug-2018"
"13039","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2300","700 to 800","Aug-2018"
"13040","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2100","700 to 800","Aug-2018"
"13041","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","4","3700","1400 to 1500","Aug-2018"
"13042","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2018"
"13043","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2125","900 to 1000","Aug-2018"
"13044","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","4","3200","1300 to 1400","Aug-2018"
"13045","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2300","700 to 800","Aug-2018"
"13046","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","1","1750","500 to 600","Aug-2018"
"13047","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","3","2800","1100 to 1200","Aug-2018"
"13048","TAMPINES COURT","TAMPINES STREET 11","18","Non-landed Properties","na*","1500","1400 to 1500","Aug-2018"
"13049","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2300","1000 to 1100","Aug-2018"
"13050","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","4","3450","1400 to 1500","Aug-2018"
"13051","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2018"
"13052","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","3","3000","1000 to 1100","Aug-2018"
"13053","STRATUM","ELIAS ROAD","18","Non-landed Properties","2","2000","700 to 800","Aug-2018"
"13054","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2000","700 to 800","Aug-2018"
"13055","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2500","900 to 1000","Aug-2018"
"13056","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1750","400 to 500","Aug-2018"
"13057","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","4","3100","1300 to 1400","Aug-2018"
"13058","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","4","3800","1300 to 1400","Aug-2018"
"13059","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2800","1100 to 1200","Aug-2018"
"13060","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","5","4600","1700 to 1800","Aug-2018"
"13061","ELIAS GREEN","ELIAS GREEN","18","Non-landed Properties","na*","2200","1500 to 1600","Aug-2018"
"13062","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","3","2600","1000 to 1100","Aug-2018"
"13063","STRATUM","ELIAS ROAD","18","Non-landed Properties","na*","1700","400 to 500","Aug-2018"
"13064","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","2","3500","900 to 1000","Aug-2018"
"13065","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","3100","1300 to 1400","Aug-2018"
"13066","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","3","2550","1200 to 1300","Aug-2018"
"13067","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2800","1100 to 1200","Aug-2018"
"13068","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2200","800 to 900","Aug-2018"
"13069","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","na*","1700","500 to 600","Aug-2018"
"13070","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2300","700 to 800","Aug-2018"
"13071","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2950","1400 to 1500","Aug-2018"
